time_real,4.06.1+multicore+atomic-mark+bench,,4.06.1+multicore+bench,,4.06.1+multicore+cas-promotion+bench,,4.06.1+multicore+xchg-writes+bench,,4.06.1+trunk+bench,
lexifi-g2pp,0.999063816508,0.,0.999063816508,0.,0.999063816508,0.,0.999063816508,0.,1.,0.
menhir-fancy,1.,0.,1.,0.,1.,0.,1.,0.,0.9,0.
menhir-sql,0.999243761028,0.,0.999243761028,0.,0.999243761028,0.,0.999243761028,0.,1.,0.
menhir-standard,1.,0.,1.,0.,1.,0.,1.,0.,0.833333333333,0.
minilight,0.999193786783,0.,0.999193786783,0.,0.999193786783,0.,0.999193786783,0.,1.,0.
numal-durand-kerner-aberth,0.872781065089,0.,0.872781065089,0.,0.872781065089,0.,0.872781065089,0.,1.,0.
numal-fft,1.,0.,0.132994186047,0.,1.,0.,1.,0.,0.134447674419,0.
numal-k-means,0.997487437186,0.,0.997487437186,0.,0.997487437186,0.,0.997487437186,0.,1.,0.
numal-levinson-durbin,0.781371545548,0.,0.781371545548,0.,0.781371545548,0.,0.781371545548,0.,1.,0.
numal-lu-decomposition,1.,0.,1.,0.,1.,0.,1.,0.,1.,0.
numal-naive-multilayer,0.991379310345,0.,0.991379310345,0.,0.991379310345,0.,0.991379310345,0.,1.,0.
numal-qr-decomposition,0.996336996337,0.,0.996336996337,0.,0.996336996337,0.,0.996336996337,0.,1.,0.
numal-rnd_access,0.999345121153,0.,1.,0.000926138547723,0.999345121153,0.,0.999345121153,0.,0.999345121153,0.
numal-simple_access,0.998364677024,0.,0.998364677024,0.,0.998364677024,0.,0.998364677024,0.,1.,0.
patdiff,,,,,,,,,1.,0.
sequence,0.976458546571,0.,0.976458546571,0.,0.976458546571,0.,0.976458546571,0.,1.,0.
sequence-cps,0.927137305699,0.,0.927137305699,0.,0.927137305699,0.,0.927137305699,0.,1.,0.
setrip,0.990853658537,0.,0.990853658537,0.,0.990853658537,0.,0.990853658537,0.,1.,0.
setrip-smallbuf,0.992366412214,0.,0.992366412214,0.,0.992366412214,0.,0.992366412214,0.,1.,0.

major_collections,4.06.1+multicore+atomic-mark+bench,,4.06.1+multicore+bench,,4.06.1+multicore+cas-promotion+bench,,4.06.1+multicore+xchg-writes+bench,,4.06.1+trunk+bench,
almabench,1.,0.,0.333333333333,0.,1.,0.,1.,0.,0.,0.
bdd,1.,0.,0.7,0.,1.,0.,1.,0.,0.5,0.
cpdf-merge,1.,0.,0.724137931034,0.,1.,0.,1.,0.,0.413793103448,0.
cpdf-reformat,1.,0.,0.745454545455,0.,1.,0.,1.,0.,0.436363636364,0.
cpdf-squeeze,1.,0.,0.724637681159,0.,1.,0.,1.,0.,0.463768115942,0.
cpdf-transform,1.,0.,0.677419354839,0.,1.,0.,1.,0.,0.41935483871,0.
frama-c-deflate,,,,,,,,,1.,0.
frama-c-idct,,,,,,,,,1.,nan
jsontrip-sample,1.,0.,1.,0.,1.,0.,1.,0.,1.,0.
kb,1.,0.,0.530726256983,0.,1.,0.,1.,0.,0.351955307263,0.
kb-no-exc,1.,0.,0.691056910569,0.,1.,0.,1.,0.,0.325203252033,0.
lexifi-g2pp,1.,0.,0.333333333333,0.,0.983333333333,0.,1.,0.,0.183333333333,0.
menhir-fancy,1.,0.,1.,0.,1.,0.,1.,0.,1.,0.
menhir-sql,1.,0.,0.525,0.,1.,0.,1.,0.,0.425,0.
menhir-standard,1.,0.,1.,0.,1.,0.,1.,0.,1.,0.
minilight,1.,0.,0.315789473684,0.,1.,0.,1.,0.,0.294736842105,0.
numal-durand-kerner-aberth,0.552941176471,0.,0.505882352941,0.,0.635294117647,0.,0.552941176471,0.,1.,0.
numal-fft,1.,0.,0.0593220338983,0.,1.,0.,1.,0.,0.0254237288136,0.
numal-k-means,1.,0.,1.,0.,1.,0.,1.,0.,0.,0.
numal-levinson-durbin,1.,0.,1.,0.,1.,0.,1.,0.,0.46002621232,0.
numal-lu-decomposition,1.,0.,0.357142857143,0.,1.,0.,1.,0.,0.357142857143,0.
numal-naive-multilayer,1.,0.,0.329577464789,0.,1.,0.,1.,0.,0.201408450704,0.
numal-qr-decomposition,1.,0.,0.516129032258,0.,1.,0.,1.,0.,0.645161290323,0.
numal-rnd_access,1.,0.,1.,0.,1.,0.,1.,0.,0.,0.
numal-simple_access,1.,0.,0.137254901961,0.,1.,0.,1.,0.,0.156862745098,0.
patdiff,,,,,,,,,1.,0.
sequence,1.,0.,0.840579710145,0.,1.,0.,1.,0.,0.492753623188,0.
sequence-cps,1.,0.,0.929262844378,0.,1.,0.,1.,0.,0.668652271035,0.
setrip,1.,0.,0.677419354839,0.,1.,0.,1.,0.,0.322580645161,0.
setrip-smallbuf,1.,0.,0.677419354839,0.,1.,0.,1.,0.,0.290322580645,0.

compactions,4.06.1+multicore+atomic-mark+bench,,4.06.1+multicore+bench,,4.06.1+multicore+cas-promotion+bench,,4.06.1+multicore+xchg-writes+bench,,4.06.1+trunk+bench,
almabench,,,,,,,,,0.,0.
bdd,,,,,,,,,0.,0.
cpdf-merge,,,,,,,,,0.,0.
cpdf-reformat,,,,,,,,,0.,0.
cpdf-squeeze,,,,,,,,,0.,0.
cpdf-transform,,,,,,,,,0.,0.
frama-c-deflate,,,,,,,,,0.,0.
frama-c-idct,,,,,,,,,0.,nan
jsontrip-sample,,,,,,,,,0.,0.
kb,,,,,,,,,1.,0.
kb-no-exc,,,,,,,,,1.,0.
lexifi-g2pp,,,,,,,,,1.,0.
menhir-fancy,,,,,,,,,0.,0.
menhir-sql,,,,,,,,,0.,0.
menhir-standard,,,,,,,,,0.,0.
minilight,,,,,,,,,0.,0.
numal-durand-kerner-aberth,,,,,,,,,1.,0.
numal-fft,,,,,,,,,0.,0.
numal-k-means,,,,,,,,,0.,0.
numal-levinson-durbin,,,,,,,,,1.,0.
numal-lu-decomposition,,,,,,,,,0.,0.
numal-naive-multilayer,,,,,,,,,1.,0.
numal-qr-decomposition,,,,,,,,,0.,0.
numal-rnd_access,,,,,,,,,0.,0.
numal-simple_access,,,,,,,,,0.,0.
patdiff,,,,,,,,,1.,0.
sequence,,,,,,,,,1.,0.
sequence-cps,,,,,,,,,1.,0.
setrip,,,,,,,,,1.,0.
setrip-smallbuf,,,,,,,,,1.,0.

heap_words,4.06.1+multicore+atomic-mark+bench,,4.06.1+multicore+bench,,4.06.1+multicore+cas-promotion+bench,,4.06.1+multicore+xchg-writes+bench,,4.06.1+trunk+bench,
almabench,,,,,,,,,1.,0.
bdd,,,,,,,,,1.,0.
cpdf-merge,,,,,,,,,1.,0.
cpdf-reformat,,,,,,,,,1.,0.
cpdf-squeeze,,,,,,,,,1.,0.
cpdf-transform,,,,,,,,,1.,0.
frama-c-deflate,,,,,,,,,1.,0.
frama-c-idct,,,,,,,,,1.,nan
jsontrip-sample,,,,,,,,,1.,0.
kb,,,,,,,,,1.,0.
kb-no-exc,,,,,,,,,1.,0.
lexifi-g2pp,,,,,,,,,1.,0.
menhir-fancy,,,,,,,,,1.,0.
menhir-sql,,,,,,,,,1.,0.
menhir-standard,,,,,,,,,1.,0.
minilight,,,,,,,,,1.,0.
numal-durand-kerner-aberth,,,,,,,,,1.,0.
numal-fft,,,,,,,,,1.,0.
numal-k-means,,,,,,,,,1.,0.
numal-levinson-durbin,,,,,,,,,1.,0.
numal-lu-decomposition,,,,,,,,,1.,0.
numal-naive-multilayer,,,,,,,,,1.,0.
numal-qr-decomposition,,,,,,,,,1.,0.
numal-rnd_access,,,,,,,,,1.,0.
numal-simple_access,,,,,,,,,1.,0.
patdiff,,,,,,,,,1.,0.
sequence,,,,,,,,,1.,0.
sequence-cps,,,,,,,,,1.,0.
setrip,,,,,,,,,1.,0.
setrip-smallbuf,,,,,,,,,1.,0.

heap_chunks,4.06.1+multicore+atomic-mark+bench,,4.06.1+multicore+bench,,4.06.1+multicore+cas-promotion+bench,,4.06.1+multicore+xchg-writes+bench,,4.06.1+trunk+bench,
almabench,,,,,,,,,1.,0.
bdd,,,,,,,,,1.,0.
cpdf-merge,,,,,,,,,1.,0.
cpdf-reformat,,,,,,,,,1.,0.
cpdf-squeeze,,,,,,,,,1.,0.
cpdf-transform,,,,,,,,,1.,0.
frama-c-deflate,,,,,,,,,1.,0.
frama-c-idct,,,,,,,,,1.,nan
jsontrip-sample,,,,,,,,,1.,0.
kb,,,,,,,,,1.,0.
kb-no-exc,,,,,,,,,1.,0.
lexifi-g2pp,,,,,,,,,1.,0.
menhir-fancy,,,,,,,,,1.,0.
menhir-sql,,,,,,,,,1.,0.
menhir-standard,,,,,,,,,1.,0.
minilight,,,,,,,,,1.,0.
numal-durand-kerner-aberth,,,,,,,,,1.,0.
numal-fft,,,,,,,,,1.,0.
numal-k-means,,,,,,,,,1.,0.
numal-levinson-durbin,,,,,,,,,1.,0.
numal-lu-decomposition,,,,,,,,,1.,0.
numal-naive-multilayer,,,,,,,,,1.,0.
numal-qr-decomposition,,,,,,,,,1.,0.
numal-rnd_access,,,,,,,,,1.,0.
numal-simple_access,,,,,,,,,1.,0.
patdiff,,,,,,,,,1.,0.
sequence,,,,,,,,,1.,0.
sequence-cps,,,,,,,,,1.,0.
setrip,,,,,,,,,1.,0.
setrip-smallbuf,,,,,,,,,1.,0.

